file_name,label
data/41928aaf-7286447541439253778.mp4,normal_content
data/f13a9d2b-7583678815919033656.mp4,game_risk_impact
data/fc1cdc83-Download_-_2026-01-11T144628.960.mp4,educational_history
data/4c8d4b82-7582091242209611016.mp4,normal_content
data/969e336b-7574859674995019009.mp4,educational_history
data/0dda1177-7164609799378865454.mp4,normal_content
data/5d8ff35c-Download_-_2026-01-10T190834.596.mp4,sexual_harm
data/535a983f-culture-edge-5878.mp4,cultural_violation
data/56597bbb-003_vudaden789.mp4,game
data/1216687d-7566644028633025799.mp4,sexual_harm
data/f2a358d5-Download_-_2026-01-12T092448.665.mp4,normal_content
data/bedf346f-7584284774127160584.mp4,politically_sensitive
data/b7c50eba-glambing_42271.mp4,"gambling_drugs,game_risk_impact"
data/51a620aa-7303189132690427168.mp4,game
data/133e76c2-7582057177263672583.mp4,sexual_harm
data/2c51bc3e-7554184157295856904.mp4,educational_history
data/5c4c8c2f-7501296016629566775.mp4,normal_content
data/aafa7fef-7587037862239997191.mp4,educational_history
data/81866b1b-7575919741508783380.mp4,normal_content
data/d6c270fa-7580072876406000918.mp4,ai_slop
data/3391097b-7461580178611834130.mp4,"sexual_harm,normal_content"
data/8eae7e78-Download_17.mp4,horror_scary
data/be460ced-7579617576037240085.mp4,sexual_harm
data/ec9babad-Download_56.mp4,toxic_behavior
data/bd866b98-Download_47.mp4,sexual_harm
data/22d2564b-Download_37.mp4,ai_slop
data/d2627520-7048053353988836609.mp4,cultural_violation
data/5b6290ae-Download_-_2026-01-11T152130.331.mp4,dangerous_acts
data/dec2f2bc-7515095757251235073.mp4,politically_sensitive
data/07309252-7299793257532312850.mp4,toxic_behavior
data/92d636f0-7579154267953433867.mp4,normal_content
data/04980f9b-7537265343652285752.mp4,sexual_harm
data/330a1695-7479346198185381137.mp4,normal_content
data/57fb7f38-7565816054182628615.mp4,"normal_content,toxic_behavior"
data/0190f32c-7575868625433742600.mp4,game
data/c454446f-Download_-_2026-01-31T171116.144.mp4,graphic_violence
data/c7bba037-viet.nam.anh.hung-2023-02-17_1111-Thái-Tổ-Lý-Công-Uẩn-nguồn-Việt-sử-ki_JifI1Lp.mp4,educational_history
data/08883485-7529021251638086917.mp4,normal_content
data/e7f59b52-7449156065423330566.mp4,normal_content
data/257b62b1-6953112164714482945.mp4,scam_fraud
data/014bcae1-7580823734706130197.mp4,politically_sensitive
data/d9cc5ab4-7439399793664773394.mp4,"sexual_harm,cultural_violation"
data/8ab6376b-TikDown.com_TikTok_Media_001_8e4dabe1e2bf358010004dc7d5ced86d.mp4,"dangerous_acts,cultural_violation"
data/0f6b192e-7515629444426452242.mp4,normal_content
data/77ac135a-lthc.lsvn-2025-05-20_1901-Vua-Lê-Long-Đĩnh-Lê-Ngọa-Triều.-Vị-vua-cuối-_U1dZnng.mp4,educational_history
data/f8069b98-7438921247561485624.mp4,normal_content
data/c92680d1-Download_26.mp4,ai_slop
data/a61b8b5c-Download_-_2026-01-11T151736.259.mp4,dangerous_acts
data/0c23e9c0-Download_-_2026-01-12T101126.006.mp4,sexual_harm
data/3a7b1a9a-7178709731375074562.mp4,"game,toxic_behavior"
data/a448ef84-Download_-_2026-01-12T091337.937.mp4,normal_content
data/63ffc31e-7496505162996108551.mp4,normal_content
data/80efad43-Download_-_2026-01-12T092532.478.mp4,toxic_behavior
data/dd5118f6-7397243958964817159.mp4,normal_content
data/7394323f-7555494421911866632.mp4,"sexual_harm,cultural_violation"
data/86ac0755-7540184997760699666.mp4,normal_content
data/8502e48a-7514544018441735432.mp4,game
data/b9da7897-7583721848861461781.mp4,normal_content
data/63ad62cc-7504089187654651141.mp4,sexual_harm
data/bd826f25-7573617453629050133.mp4,sexual_harm
data/2ddeceb2-culture-edge-6084.mp4,cultural_violation
data/398ff5f1-glambing_58649.mp4,gambling_drugs
data/1a35e0ff-7582565154538179862.mp4,normal_content
data/1ea77a19-Download_-_2026-01-31T171853.165.mp4,ai_slop
data/1ce87394-7589166536422739207.mp4,normal_content
data/af812e9b-7515666536925908231.mp4,educational_history
data/9ed7e468-7169127462612323610.mp4,normal_content
data/9b6bd18b-nguoikechuyenlichsuvn-2025-09-28_1744-Hồ-Chí-Minh-Từ-Thầy-Giáo-Nghèo-Đ_V3CistZ.mp4,educational_history
data/adcdf77d-7567086917343300877.mp4,normal_content
data/96d5ac5d-7551332352505482504.mp4,ai_slop
data/4a43dd94-7582079128271097109.mp4,normal_content
data/53cf090d-7558189800516291841.mp4,normal_content
data/59ab10a8-Download_-_2026-01-31T173725.689.mp4,dangerous_acts
data/1e9e817f-anan00602-2023-07-21_0519-Tình-yêu-và-thuốc-lá-Cơn-đau-không-thể-nói-t_96AKbiU.mp4,gambling_drugs
data/90f83d9b-sutonghop-2025-05-02_1955-Thời-Nguyễn-Phần-1-Gia-Long-thống-nhất-đất-n_rWhCblA.mp4,educational_history
data/b22669cd-7571048267123936533.mp4,ai_slop
data/921cdd9f-7580565769516354823.mp4,normal_content
data/084add4e-7540219810244807944.mp4,ai_slop
data/eb8a208b-7537907592606092551.mp4,normal_content
data/017fa8b2-7483102066706107666.mp4,normal_content
data/501885f5-Download_-_2026-01-11T150105.647.mp4,cultural_violation
data/6193e4aa-7557284690588093707.mp4,sexual_harm
data/d5f6ed33-Download_80.mp4,scam_fraud
data/0aac236f-7573898899782372615.mp4,normal_content
data/f8464c2d-7264589237419396358.mp4,normal_content
data/d07c6834-Download_28.mp4,graphic_violence
data/dadcdadc-Download_48.mp4,horror_scary
data/175b23c8-Download_-_2026-01-11T151233.344.mp4,normal_content
data/e4b9ba79-7374393015051308309.mp4,normal_content
data/5dd1c4be-Download_27.mp4,ai_slop
data/df44d894-Download_65.mp4,toxic_behavior
data/73116bd0-Download_-_2026-01-11T153817.342.mp4,normal_content
data/3dd21212-7562764918215281938.mp4,normal_content
data/06e46f2d-7580231737909759252.mp4,cultural_violation
data/e3055913-7549475162450709815.mp4,gambling_drugs
data/872ffd8c-Download_81.mp4,scam_fraud
data/b3e27a68-7583667404971183380.mp4,normal_content
data/cfa00c1b-theannh_2025-01-27_1613-Có-tiền-thì-có-chapnam-hết-tiền-chỉ-có-saigon-_4uMkt5x.mp4,gambling_drugs
data/19d41d2c-7588380284291206408.mp4,"scam_fraud,normal_content"
data/01bb8f6c-001_danielmart.mp4,game
data/f6509d6d-Download_18.mp4,"graphic_violence,ai_slop"
data/cbac823a-snaptik.vn_otfyq.mp4,ai_slop
data/7e25fd69-Download_68.mp4,toxic_behavior
data/93ec18d5-7519113222503337234.mp4,graphic_violence
data/18ae3d6d-Download_-_2026-01-10T172510.142.mp4,scam_fraud
data/2e769be5-7562451671213788424.mp4,normal_content
data/c975b850-7062303891148262657.mp4,normal_content
data/63e2b4d7-7574392724296633618.mp4,normal_content
data/3d534b4b-Download_-_2026-01-31T171311.463.mp4,graphic_violence
data/86fa67f0-7472036942482361608.mp4,normal_content
data/055fc1ea-Download_-_2026-01-10T180856.627.mp4,"scam_fraud,toxic_behavior"
data/0b6a185a-7578799975748865302.mp4,normal_content
data/aa84c89d-stridahsangels-2025-05-01_2305-Perfect-stab-to-the-throat-ends-duel-in_lmbzzaT.mp4,"graphic_violence,game_risk_impact"
data/fb3d8345-7570814959228079391.mp4,sexual_harm
data/5fe422ff-7555861598271835410.mp4,normal_content
data/3aa7dc99-7568043463636258068.mp4,sexual_harm
data/97abf1d2-vinhha1970-2025-12-27_0550-vì-sao-Thái-Cam-tranh-chấp-những-ngôi-đền-đ_u3QU06R.mp4,politically_sensitive
data/92d49582-7556596500437011732.mp4,normal_content
data/bee9cda6-snaptik.vn_LkrE2.mp4,horror_scary
data/6f0ad996-7565948483086077202.mp4,normal_content
data/dfb78c55-7326655253611515141.mp4,normal_content
data/814e751b-glambing_91202.mp4,cultural_violation
data/8e788d80-7561023602007493896.mp4,game
data/2a98cc10-glambing_13725.mp4,gambling_drugs
data/38b21f15-Download_64.mp4,"game_risk_impact,horror_scary"
data/4be89724-7576575673926470928.mp4,normal_content
data/7d0bb6a5-7584063227806469384.mp4,toxic_behavior
data/e4f97d95-7468177768400833798.mp4,sexual_harm
data/30c76457-Download_57.mp4,ai_slop
data/1d567f05-7103934605870337307.mp4,"normal_content,toxic_behavior"
data/318f4ff6-7565069737047100690.mp4,normal_content
data/8497fd9b-7549757812591709458.mp4,game
data/d36ee314-7569757401595825421.mp4,normal_content
data/0e15c46b-TikDown.com_TikTok_Media_001_b356df1ce660941dc4cc499a4bb8e1b2.mp4,graphic_violence
data/bf261455-cul3.mp4,cultural_violation
data/1a12e4d7-Download_-_2026-01-31T174400.151.mp4,dangerous_acts
data/f775a942-7574739456557616392.mp4,normal_content
data/b73d5a1f-7577413719903210769.mp4,ai_slop
data/8adb3090-Download_53.mp4,sexual_harm
data/8488670a-Download_-_2026-01-11T145546.327.mp4,toxic_behavior
data/b2d2bc7b-glambing_28261.mp4,gambling_drugs
data/de1fbf4f-7381530484037274912.mp4,"graphic_violence,dangerous_acts,horror_scary"
data/c1b484bd-chng.nhn.lch.s-2025-05-04_1242-TRẬN-ĐÁNH-NHỔ-CỨ-ĐIỂM-QUANG-THẠNH-Trận-_sMCqkrL.mp4,educational_history
data/1dcd87c3-7298145753384455457.mp4,toxic_behavior
data/faeb43c5-7556200262499667218.mp4,normal_content
data/15922452-7582915103272619286.mp4,sexual_harm
data/fd765ba7-Download_-_2026-01-11T152222.170.mp4,normal_content
data/7dbbfb6d-7570827005969681694.mp4,normal_content
data/daf9f686-7581335712839044370.mp4,normal_content
data/e647223c-thangbansachtinikun-2026-01-03_1745-Ông-Trump-tuyên-bố-Mỹ-đã-không-kíc_0KsZ3nx.mp4,politically_sensitive
data/95d50c3a-Download_-_2026-01-12T095118.047.mp4,horror_scary
data/efb27738-7566642951988825366.mp4,normal_content
data/c5357bd2-7584029081755241749.mp4,politically_sensitive
data/31a34e09-Download_-_2026-01-10T190612.218.mp4,"sexual_harm,cultural_violation"
data/b400002b-glambing_91611.mp4,gambling_drugs
data/0a23c94f-glambing_70480.mp4,gambling_drugs
data/15fd3827-7372058138222152967.mp4,normal_content
data/58a85355-7021467635959287042.mp4,gambling_drugs
data/9400cd41-7234858279363448069.mp4,self_harm_suicide
data/33be4b68-Download_24.mp4,graphic_violence
data/17adf52a-Download_-_2026-01-11T151408.132.mp4,dangerous_acts
data/77c835ed-7271836053491682566.mp4,normal_content
data/745ce09d-culture-edge-5184.mp4,cultural_violation
data/51fbd4fd-Download_75.mp4,toxic_behavior
data/acbe481a-7375162397113306386.mp4,normal_content
data/6ad33f22-Download_-_2026-01-11T153125.399.mp4,self_harm_suicide
data/f4643499-Download_97.mp4,normal_content
data/c936a82a-7456352443123682578.mp4,normal_content
data/7be3b877-7542787633030630711.mp4,normal_content
data/fd65438d-glambing_44852.mp4,gambling_drugs
data/5bb4cf92-7401497800195788040.mp4,normal_content
data/0d70099d-7300000511577705729.mp4,dangerous_acts
data/a375ec9c-Download_51.mp4,toxic_behavior
data/78b629d0-suthatkhoahocc-2025-06-20_1745-Bánh-xe-tra-tấn-cổ-đại-khamphakhoahoc-s_rarcLjq.mp4,graphic_violence
data/5178a7b1-7497984253888679184.mp4,normal_content
data/f0e9a0ac-7477024553571601672.mp4,normal_content
data/96f84fcc-7560997503940758814.mp4,sexual_harm
data/9a7d59cb-7142835902358785306.mp4,"toxic_behavior,cultural_violation"
data/3118dc09-Download_-_2026-01-11T151332.226.mp4,dangerous_acts
data/b54ce6e2-glambing_80463.mp4,graphic_violence
data/7f5b92d4-7568108489873067286.mp4,normal_content
data/8148b20a-7442626020487728402.mp4,normal_content
data/4557c811-7502762627651685662.mp4,normal_content
data/732efb43-Download_-_2026-01-11T143515.683.mp4,sexual_harm
data/7b5644e3-Download_-_2026-01-10T191230.933.mp4,sexual_harm
data/159dd0ec-7572622219608608018.mp4,"self_harm_suicide,horror_scary"
data/ae1ca512-7570835232568577298.mp4,sexual_harm
data/4e6ac3fc-Download_-_2026-01-31T173049.330.mp4,dangerous_acts
data/d0c6eedd-culture-edge-4650.mp4,cultural_violation
data/50008e50-7573546517244513543.mp4,normal_content
data/76654060-7251192920634674438.mp4,normal_content
data/ac06860c-7517547692336090386.mp4,educational_history
data/ac2f5321-7556624599673326868.mp4,normal_content
data/49461a1d-Download_9.mp4,graphic_violence
data/ed2477c1-7584349740813405460.mp4,normal_content
data/f0b0b277-7589249115687505170.mp4,sexual_harm
data/34ce037c-battlecryyyy-2023-12-26_1130-BÍ-ẨN-LỊCH-SỬ-NÙNG-TRÍ-CAO-KẺ-PHẢN-LOẠN-H_TsvSDCG.mp4,educational_history
data/4f196a52-7479050560986041607.mp4,toxic_behavior
data/3cedfe4f-TikTok_Downloader-1768116937.mp4,"normal_content,toxic_behavior"
data/e26d2c22-7532466741205601543.mp4,normal_content
data/332f16d4-7557319175903956232.mp4,"game,toxic_behavior"
data/a2ecfa3a-7534791921550511382.mp4,ai_slop
data/b61ef44b-7546085508246506768.mp4,cultural_violation
data/05d629ba-7564648545840614663.mp4,normal_content
data/b5b5b839-7201159895167716654.mp4,normal_content
data/f84975a7-7583676374989163796.mp4,normal_content
data/2e18aafc-Download_-_2026-01-10T190357.944.mp4,horror_scary
data/c0ab617c-7285946950808096001.mp4,normal_content
data/4391ecca-7486029579090414866.mp4,normal_content
data/7cc58a04-7521642862233062663.mp4,politically_sensitive
data/d0c53b90-7570731280132885790.mp4,normal_content
data/b6344775-7552056433588620551.mp4,ai_slop
data/f7c5fd15-7573693237232291094.mp4,ai_slop
data/8f597208-Download_-_2026-01-31T170907.434.mp4,graphic_violence
data/6daff0cb-culture-edge-2100.mp4,"dangerous_acts,cultural_violation"
data/7347a767-7568233540274359583.mp4,normal_content
data/600856d9-7559830797847366919.mp4,educational_history
data/e6826bcf-7203113197186862382.mp4,normal_content
data/02fbeb20-7572980237546343697.mp4,toxic_behavior
data/1f9fcb13-7524711674994101534.mp4,normal_content
data/8ba09b3d-edwardnhieuchuyen-2025-12-16_0050-CÚP-BẾ-BÙN-LẦY-NHẤT-GHÊ-RỢN-NHẤT-THÁ_pOxhkse.mp4,"graphic_violence,horror_scary"
data/036a1f15-big.shark245-2025-02-07_1547-Ngươ-i-nghe-o-nên-đâ-u-tư-tiê-n-a-o-bitco_AWMhlGh.mp4,scam_fraud
data/9d6f4ad6-7530636118182595848.mp4,normal_content
data/6f5ecb9b-7576611103329766674.mp4,sexual_harm
data/810c9f7d-7578636009286487318.mp4,normal_content
data/5837b1d2-7531639687589465351.mp4,normal_content
data/149d23e6-7333130774406909189.mp4,normal_content
data/d7980e54-vietnam_history_z-2025-04-30_1200-Kháng-Chiến-Chống-Mỹ-Giải-Phóng-Miền_tC4fsCz.mp4,educational_history
data/147c254a-7531761441800473886.mp4,sexual_harm
data/1a31b3a6-7567241108716064008.mp4,educational_history
data/24c46894-Download_-_2026-01-12T094729.755.mp4,sexual_harm
data/d191b718-7583926890973482258.mp4,normal_content
data/0cf26db7-7545866205551283478.mp4,ai_slop
data/82bea63f-7559239855587314951.mp4,normal_content
data/c7d84c16-7169614588193901867.mp4,normal_content
data/2f1d49c5-Download_-_2026-01-12T220647.822.mp4,sexual_harm
data/85b35633-7446806266183273745.mp4,normal_content
data/636c67f8-Download_-_2026-01-12T091419.680.mp4,dangerous_acts
data/f6c98902-Download_22.mp4,horror_scary
data/b8c31c8b-7578425903642873095.mp4,normal_content
data/ca9c46d6-Download_-_2026-01-31T175104.775.mp4,"dangerous_acts,self_harm_suicide"
data/0d4a9ff1-Download_-_2026-01-11T152243.386.mp4,normal_content
data/55ae4f77-7314339897949703432.mp4,"gambling_drugs,normal_content"
data/7703ab05-7585891637188988181.mp4,normal_content
data/01cf63f0-7573613517903760648.mp4,normal_content
data/0c0361b8-Download_-_2026-01-10T190258.926.mp4,cultural_violation
data/7475d41e-7545459258050022674.mp4,normal_content
data/845cb0a3-7584055907848391956.mp4,game
data/bcb94d80-7312753366457781509.mp4,sexual_harm
data/d73d8d5e-7260583303726501122.mp4,normal_content
data/9473769f-7518403060306070802.mp4,normal_content
data/76addefc-7503566083052391698.mp4,dangerous_acts
data/d6e2cf73-Download_-_2026-01-12T223718.061.mp4,scam_fraud
data/5ceebb54-7566809079063104775.mp4,normal_content
data/f8ef6d63-7515300107533716744.mp4,politically_sensitive
data/0415a999-7583254268883389709.mp4,ai_slop
data/afaa97d0-7582569332559875336.mp4,normal_content
data/139fa170-sbtnews-2025-04-10_0154-Vídeos-que-mostram-uma-cachorrinha-da-raça-shi_qZgkTu8.mp4,graphic_violence
data/c1294d99-7584646880760761607.mp4,dangerous_acts
data/854741da-Download_20.mp4,horror_scary
data/a6eeb6ec-vio10.mp4,graphic_violence
data/ec0f214e-7551086577775152402.mp4,normal_content
data/efb062ff-7572130632197836063.mp4,normal_content
data/5642652a-anh.c.crypto-2026-01-29_1747-Cột-mốc-mới-sau-7-năm-pi-pinetwork-760073_GwF1Bht.mp4,scam_fraud
data/86801f3d-7584047465708473620.mp4,game
data/5d23f109-7580736464225389844.mp4,normal_content
data/891daf69-7430774579812912392.mp4,self_harm_suicide
data/6f625902-7463025142092877063.mp4,normal_content
data/3413c1cd-7568124594385587463.mp4,normal_content
data/6a74f9bc-Download_-_2026-01-31T171730.147.mp4,"ai_slop,dangerous_acts,horror_scary"
data/052adb9e-7563248077352504587.mp4,normal_content
data/dab4b839-Download_-_2026-01-12T094646.404.mp4,"horror_scary,cultural_violation"
data/f4c8ce8b-7553105910873246984.mp4,normal_content
data/6cb500e3-7518765371428474134.mp4,game
data/6f2b5bc6-7566972616225983752.mp4,normal_content
data/23f1d80d-7581652249353424135.mp4,sexual_harm
data/f5216891-7583229027180186900.mp4,politically_sensitive
data/e24c3e8f-7485971273978285320.mp4,dangerous_acts
data/08e94d06-TikDown.com_TikTok_Media_001_8579a623ae9566c6bf4d1904edbb28c8.mp4,cultural_violation
data/d37f1b1c-7435318217582644512.mp4,"graphic_violence,dangerous_acts,horror_scary"
data/1b3bfe49-7566241048666606849.mp4,sexual_harm
data/31ae1d74-Download_-_2026-01-12T101402.116.mp4,sexual_harm
data/d18398c5-7564193864886586680.mp4,sexual_harm
data/d4ad8768-7573591521782484231.mp4,normal_content
data/95934c1c-Download_-_2026-01-10T185309.529.mp4,sexual_harm
data/b6fe8a1c-d.duc6973-2026-01-11_2315-7594138406649597205.mp4,self_harm_suicide
data/2142c895-cul11.mp4,cultural_violation
data/8bc3128c-7151994489941265690.mp4,normal_content
data/9a6d29be-Download_-_2026-01-11T151244.526.mp4,dangerous_acts
data/3a3e16b9-7584749201913875728.mp4,dangerous_acts
data/1fa447d7-7262702453303348498.mp4,"normal_content,toxic_behavior"
data/3017adcc-Download_-_2026-01-31T170510.146.mp4,graphic_violence
data/e4cbfca5-7556168444199079175.mp4,politically_sensitive
data/3beeb608-Download_-_2026-01-11T151720.034.mp4,dangerous_acts
data/170b62cd-7569274160019524872.mp4,normal_content
data/57b3dcbf-7499071609433541906.mp4,normal_content
data/8c75e81f-7568045743211040022.mp4,normal_content
data/cb06d4ce-culture-edge-1235.mp4,cultural_violation
data/4e38d471-banhrangsuthat-2026-01-29_1131-BỜ-RỒ-NGHĨ-XEM-NẾU-TRIỀU-TIÊN-PHÓNG-CON_mPtzt34.mp4,politically_sensitive
data/8087d901-7575178639021444365.mp4,sexual_harm
data/5172cbd4-7558800741318610190.mp4,normal_content
data/10aa6d9e-7548664547683421443.mp4,normal_content
data/756a4b0e-7535942953362115862.mp4,horror_scary
data/2206a1d2-7528138717660318998.mp4,normal_content
data/bda62f5d-7454251862057815303.mp4,normal_content
data/af6135ec-7546797664063524126.mp4,normal_content
data/8444ae3e-7567189705620475156.mp4,"normal_content,toxic_behavior"
data/a2753132-7571351921307421973.mp4,"sexual_harm,politically_sensitive"
data/b2dbc908-zynkss-2024-11-11_1014-Bro-just-needed-one-more-sword-trust-halfsword-_p0WjkRS.mp4,"graphic_violence,game_risk_impact"
data/3c2abe01-culture-edge-9112.mp4,cultural_violation
data/9d70d0db-7538912353576963336.mp4,gambling_drugs
data/0df005c3-culture-edge-3404.mp4,cultural_violation
data/90b4725a-Download_-_2026-01-11T153712.334.mp4,horror_scary
data/a8b86161-7562019558098324748.mp4,sexual_harm
data/5d1df27d-7512084787029609774.mp4,normal_content
data/18daf431-baihoc.vinhan-2025-12-23_1938-Lý-Thường-Kiệt-cùng-quân-dân-nhà-Lý-đánh_RvdawxT.mp4,educational_history
data/1f79106d-Download_-_2026-01-31T172931.492.mp4,dangerous_acts
data/ce3e5ef9-7583751265868467476.mp4,horror_scary
data/4648e9a0-TikDown.com_TikTok_Media_001_aa3f12e7353f539bcdc6bbc540f2d6d0.mp4,cultural_violation
data/4fe5662c-7489269468024065335.mp4,normal_content
data/d421ffe5-Download_-_2026-01-12T223029.687.mp4,scam_fraud
data/fbfaae5e-7478003508990446866.mp4,normal_content
data/b499ef82-7565520763319569684.mp4,game
data/6a37f7d9-Download_73.mp4,toxic_behavior
data/f30a1052-7572509494064827669.mp4,normal_content
data/ece6ac74-7354027574714027271.mp4,normal_content
data/363a4e04-7488213762902674693.mp4,game
data/05c5bdd6-TikDown.com_TikTok_Media_001_ab2025b54595a21f3180ba0d144192e7.mp4,"dangerous_acts,cultural_violation"
data/0eb55da3-7567754176399265045.mp4,normal_content
data/df59c7a8-7582067021731335432.mp4,normal_content
data/5b7fa44b-7274952143738653957.mp4,sexual_harm
data/f7ca2d03-7552087273005780232.mp4,educational_history
data/101b7cac-7476943727085325573-100.mp4,sexual_harm
data/4a283513-Download_-_2026-01-11T153100.708.mp4,self_harm_suicide
data/f2ef743b-culture-edge-2015.mp4,"sexual_harm,cultural_violation"
data/ae44ed2e-7568158815514938625.mp4,"normal_content,toxic_behavior"
data/d1cf471c-7536517908952845575.mp4,normal_content
data/4a00be41-7492220556121558290.mp4,normal_content
data/47da8f2a-Download_-_2026-01-11T161344.193.mp4,normal_content
data/8bf70b73-TikDown.com_TikTok_Media_001_26460b97ec535df9eb16c0d61cde7f89.mp4,cultural_violation
data/d41fdfc4-7579897758832659733.mp4,dangerous_acts
data/384c598a-TikDown.com_TikTok_Media_001_9504d2be7c81c353655be6ee568f6ba4.mp4,"dangerous_acts,cultural_violation"
data/c5b61236-Download_-_2026-01-10T190253.413.mp4,cultural_violation
data/3e5b1344-7288417898064858401.mp4,normal_content
data/aa3113d0-7196893276207615238.mp4,normal_content
data/6a99411a-7519328562277649682.mp4,normal_content
data/d46d6228-7531917129495416072.mp4,normal_content
data/1f03f82a-socolichsuquansu-2026-01-06_1115-CHIẾN-TRANH-HIỆN-ĐẠI-AI-KIỂM-SOÁT-THÔ_NWP3RG6.mp4,politically_sensitive
data/c8dbadb1-Download_-_2026-01-31T175752.749.mp4,"game_risk_impact,sexual_harm"
data/3d315912-7574482640317844757.mp4,ai_slop
data/312a384f-Download_-_2026-01-12T100302.883.mp4,dangerous_acts
data/faff52e5-Download_-_2026-01-11T143921.221.mp4,toxic_behavior
data/7539dc75-7573934287230127368.mp4,normal_content
data/2869e94b-7495227413450738962.mp4,politically_sensitive
data/871e92be-Download_-_2026-01-12T094448.435.mp4,horror_scary
data/0b65b8b4-7583740220814658832.mp4,politically_sensitive
data/ef024f9c-shinevanh2k8-2021-05-02_2114-peppapig-scary-blood-máu-me-cân-nhắc-trướ_WqwLDwP.mp4,graphic_violence
data/451145ff-7579268665141431583.mp4,ai_slop
data/7ee39d2c-Download_-_2026-01-12T103541.918.mp4,toxic_behavior
data/9f753def-7475296690069703943.mp4,normal_content
data/a77ad1dd-glambing_19272.mp4,gambling_drugs
data/3138fb57-Download_99.mp4,graphic_violence
data/5e6faedc-7432839842137951506.mp4,toxic_behavior
data/e7bab784-6872924623298759937.mp4,normal_content
data/955932a5-Download_-_2026-01-12T091920.500.mp4,normal_content
data/2cad6720-Download_40.mp4,ai_slop
data/11be35e2-7581121430763343112.mp4,sexual_harm
data/da75f3be-7526039166530915602.mp4,graphic_violence
data/7fecf311-Download_-_2026-01-11T152045.553.mp4,"dangerous_acts,scam_fraud"
data/b7e774ed-7424351613785017608.mp4,normal_content
data/07f94cd5-7572911500302552338.mp4,normal_content
data/62ffa62c-vio15.mp4,graphic_violence
data/ca7dc013-7536064778331032848.mp4,normal_content
